date,longitude,latitude,Elevation,Rain,T2M,CLOUD_AMT,RH2M,ALLSKY_SFC_SW_DWN
20060723,91.25,27.27,2419.3,12.34,17.29,98.7,84.35,16.06
20060724,91.25,27.27,2419.3,9.83,16.7,99.17,88.67,13.75
20060725,91.25,27.27,2419.3,11.65,16.92,99.26,85.66,12.97
20060726,91.25,27.27,2419.3,20.72,16.85,98.85,84.62,16.76
20060727,91.25,27.27,2419.3,0.87,17.86,91.57,78.05,19.89
20060728,91.25,27.27,2419.3,0.49,18.13,55.9,76.71,24.28
20060729,91.25,27.27,2419.3,6.55,18.32,61.04,75.95,24.23
20060730,91.25,27.27,2419.3,0.94,18.8,87.3,76.35,20.27
20060731,91.25,27.27,2419.3,3.57,18.47,72.15,81.32,21.5
20060801,91.25,27.27,2419.3,4.71,19.11,95.77,79.15,18.7
20060802,91.25,27.27,2419.3,8.83,18.3,94.16,82.1,17.99
20060803,91.25,27.27,2419.3,3.79,17.09,95.3,84.93,15.21
20060804,91.25,27.27,2419.3,3.52,17.05,96.33,80.3,17.5
20060805,91.25,27.27,2419.3,0.62,16.67,93.44,83.69,17.6
20060806,91.25,27.27,2419.3,1.31,16.75,85.71,82.93,13.83
20060807,91.25,27.27,2419.3,0.94,17.25,93.02,78.37,17.85
20060808,91.25,27.27,2419.3,6.5,17.26,78.23,81.4,16.39
20060809,91.25,27.27,2419.3,4.39,18.45,73.54,75.08,22.74
20060810,91.25,27.27,2419.3,0.56,17.97,85.6,76.28,20.52
20060811,91.25,27.27,2419.3,0.64,18.77,61.56,75.92,24.01
20060812,91.25,27.27,2419.3,13.09,18.19,93.83,81.97,21.23
20060813,91.25,27.27,2419.3,8.31,17.82,91.26,83.28,17.33
20060814,91.25,27.27,2419.3,2.31,18.17,92.49,75.93,17.05
20060815,91.25,27.27,2419.3,1.05,18.05,75.78,81.03,20.24
20060816,91.25,27.27,2419.3,0.97,18.45,51.18,76.44,23.3
20060817,91.25,27.27,2419.3,0.67,18.17,60.08,76.45,24.41
20060818,91.25,27.27,2419.3,0.37,17.87,98.11,80.2,16.5
20060819,91.25,27.27,2419.3,5.55,17.43,96.93,84.91,14.51
20060820,91.25,27.27,2419.3,2.67,18.03,95.09,78.82,20.76
20060821,91.25,27.27,2419.3,6.08,18.38,90.75,80.59,16.15
20060822,91.25,27.27,2419.3,9.29,18.52,81.77,81.05,19.6
20060823,91.25,27.27,2419.3,2.08,17.81,97.74,83.7,17.96
20060824,91.25,27.27,2419.3,10.27,16.02,99.04,88.38,13.37
20060825,91.25,27.27,2419.3,3.59,17.25,98.97,84.36,13.44
20060826,91.25,27.27,2419.3,2.54,16.97,98.94,83.63,13.83
20060827,91.25,27.27,2419.3,1.37,17.56,91.51,81.57,17.28
20060828,91.25,27.27,2419.3,3.1,18.14,91.7,82.44,18.46
20060829,91.25,27.27,2419.3,9.41,17.15,99.3,82.75,13.08
20060830,91.25,27.27,2419.3,2.34,17.08,86.39,82.14,14.51
20060831,91.25,27.27,2419.3,1.35,17.07,61.94,81.68,19.43
20060901,91.25,27.27,2419.3,0.23,17.69,56.33,81.72,19.91
20060902,91.25,27.27,2419.3,0.91,17.04,90.44,81.57,16.32
20060903,91.25,27.27,2419.3,0.94,16.93,73.32,79.99,21.43
20060904,91.25,27.27,2419.3,0.01,17.76,73.31,82.95,22.03
20060905,91.25,27.27,2419.3,0.06,17.63,82.49,83.74,19.31
20060906,91.25,27.27,2419.3,0.12,17.37,91.05,86.17,13.52
20060907,91.25,27.27,2419.3,6.61,16.04,99.02,92.76,9.94
20060908,91.25,27.27,2419.3,7.66,16.13,99.25,88.63,6.92
20060909,91.25,27.27,2419.3,9.64,15.32,97.74,86.98,10.16
20060910,91.25,27.27,2419.3,2.79,15.14,99.34,87.13,11.6
20060911,91.25,27.27,2419.3,7.95,14.65,99.33,91.49,8.32
20060912,91.25,27.27,2419.3,5.55,14.56,99.21,93.14,7.09
20060913,91.25,27.27,2419.3,4.55,14.3,97.31,91.64,10.84
20060914,91.25,27.27,2419.3,5.53,14.86,87.13,84.73,10.84
20060915,91.25,27.27,2419.3,3.84,15.37,87.09,86.88,13.38
20060916,91.25,27.27,2419.3,9.81,15.12,91.35,83.73,12.18
20060917,91.25,27.27,2419.3,7.99,15.15,91.13,85.22,13.98
20060918,91.25,27.27,2419.3,0.12,16.1,69.38,82.18,19.18
20060919,91.25,27.27,2419.3,0.0,16.24,60.05,81.53,19.74
20060920,91.25,27.27,2419.3,0.82,14.88,56.68,80.06,21.54
20060921,91.25,27.27,2419.3,2.99,13.42,99.19,85.8,12.25
20060922,91.25,27.27,2419.3,9.29,13.11,99.38,88.59,11.13
20060923,91.25,27.27,2419.3,9.54,12.85,99.52,88.67,7.64
20060924,91.25,27.27,2419.3,5.89,13.62,87.2,87.73,11.21
20060925,91.25,27.27,2419.3,5.9,15.1,95.9,81.96,14.29
20060926,91.25,27.27,2419.3,1.17,15.67,81.66,84.52,15.35
20060927,91.25,27.27,2419.3,0.01,15.57,61.55,84.08,17.89
20060928,91.25,27.27,2419.3,0.78,15.59,61.27,80.57,19.79
20060929,91.25,27.27,2419.3,0.93,16.7,97.62,77.2,14.94
20060930,91.25,27.27,2419.3,0.19,15.22,90.04,78.47,16.2
20061001,91.25,27.27,2419.3,18.72,14.07,87.26,82.9,11.49
20061002,91.25,27.27,2419.3,2.74,14.84,73.6,86.47,14.72
20061003,91.25,27.27,2419.3,1.88,15.07,83.51,88.42,14.87
20061004,91.25,27.27,2419.3,7.65,15.14,94.53,88.08,12.21
20061005,91.25,27.27,2419.3,1.91,15.11,75.76,80.83,15.91
20061006,91.25,27.27,2419.3,0.01,13.19,30.67,77.26,19.49
20061007,91.25,27.27,2419.3,1.87,12.17,31.06,73.06,20.56
20061008,91.25,27.27,2419.3,0.65,13.29,59.35,72.08,17.78
20061009,91.25,27.27,2419.3,0.32,13.55,45.95,76.11,18.23
20061010,91.25,27.27,2419.3,0.08,12.59,37.43,76.81,19.86
20061011,91.25,27.27,2419.3,0.51,12.32,66.14,84.02,14.84
20061012,91.25,27.27,2419.3,0.49,11.93,92.98,84.94,10.5
20061013,91.25,27.27,2419.3,0.03,12.09,85.44,84.36,13.14
20061014,91.25,27.27,2419.3,1.37,11.97,46.62,85.76,17.71
20061015,91.25,27.27,2419.3,0.46,12.35,52.16,87.67,17.22
20061016,91.25,27.27,2419.3,0.05,12.91,59.05,85.68,17.73
20061017,91.25,27.27,2419.3,0.48,12.46,54.54,83.18,18.26
20061018,91.25,27.27,2419.3,0.39,11.7,49.71,82.54,18.52
20061019,91.25,27.27,2419.3,0.03,10.77,75.59,78.93,18.92
20061020,91.25,27.27,2419.3,4.5,10.79,74.73,76.34,16.91
20061021,91.25,27.27,2419.3,2.35,9.96,84.15,80.59,8.47
20061022,91.25,27.27,2419.3,0.31,9.88,53.59,78.53,14.7
20061023,91.25,27.27,2419.3,0.21,8.82,36.91,74.15,17.29
20061024,91.25,27.27,2419.3,0.02,8.52,60.2,74.86,14.98
20061025,91.25,27.27,2419.3,0.0,10.57,24.97,69.42,19.19
20061026,91.25,27.27,2419.3,0.0,9.51,32.58,74.5,18.35
20061027,91.25,27.27,2419.3,0.0,8.67,30.98,73.31,19.01
20061028,91.25,27.27,2419.3,0.0,8.54,19.68,67.41,19.31
20061029,91.25,27.27,2419.3,0.0,8.01,14.86,64.78,20.18
20061030,91.25,27.27,2419.3,0.0,7.44,12.25,64.34,20.2
20061031,91.25,27.27,2419.3,0.04,10.14,16.04,60.73,19.11
20061101,91.25,27.27,2419.3,0.0,10.02,41.23,66.12,18.27
20061102,91.25,27.27,2419.3,0.0,9.46,63.61,70.07,15.94
20061103,91.25,27.27,2419.3,0.06,9.91,76.31,74.01,15.9
20061104,91.25,27.27,2419.3,0.7,9.93,99.37,84.55,7.7
20061105,91.25,27.27,2419.3,0.0,10.18,51.4,84.4,15.35
20061106,91.25,27.27,2419.3,0.0,9.69,44.31,74.73,15.17
20061107,91.25,27.27,2419.3,0.13,8.83,44.36,67.76,16.75
20061108,91.25,27.27,2419.3,0.02,7.98,79.24,79.3,15.2
20061109,91.25,27.27,2419.3,0.0,7.89,99.22,80.85,11.43
20061110,91.25,27.27,2419.3,0.46,8.4,99.43,77.68,6.96
20061111,91.25,27.27,2419.3,8.09,7.21,98.39,92.87,8.38
20061112,91.25,27.27,2419.3,0.05,9.51,60.93,78.92,14.48
20061113,91.25,27.27,2419.3,0.0,8.5,35.52,77.12,15.25
20061114,91.25,27.27,2419.3,0.0,8.65,35.04,74.06,16.22
20061115,91.25,27.27,2419.3,0.0,7.98,35.27,74.34,16.11
20061116,91.25,27.27,2419.3,0.0,7.72,38.76,73.22,15.67
20061117,91.25,27.27,2419.3,0.0,7.53,54.29,77.14,13.58
20061118,91.25,27.27,2419.3,0.0,6.99,80.83,80.59,9.65
20061119,91.25,27.27,2419.3,1.67,6.47,95.08,92.06,6.47
20061120,91.25,27.27,2419.3,0.7,5.67,95.08,96.34,8.08
20061121,91.25,27.27,2419.3,0.04,6.13,75.43,92.97,9.88
20061122,91.25,27.27,2419.3,0.09,6.24,85.88,87.53,6.23
20061123,91.25,27.27,2419.3,0.01,6.0,93.31,88.07,6.72
20061124,91.25,27.27,2419.3,0.01,5.47,86.21,88.75,7.36
20061125,91.25,27.27,2419.3,0.0,4.94,65.27,86.34,11.44
20061126,91.25,27.27,2419.3,0.0,3.64,80.86,86.31,8.85
20061127,91.25,27.27,2419.3,0.0,2.84,69.2,79.2,8.77
20061128,91.25,27.27,2419.3,0.0,2.97,79.67,80.41,6.38
20061129,91.25,27.27,2419.3,0.0,4.75,66.53,74.56,9.84
20061130,91.25,27.27,2419.3,0.0,4.28,53.84,78.16,12.93
20061201,91.25,27.27,2419.3,0.0,4.67,69.58,79.84,10.18
20061202,91.25,27.27,2419.3,0.0,5.25,56.12,77.02,9.65
20061203,91.25,27.27,2419.3,0.0,6.59,16.7,65.74,15.07
20061204,91.25,27.27,2419.3,0.0,6.66,12.93,71.79,15.67
20061205,91.25,27.27,2419.3,0.0,7.54,18.19,67.57,15.21
20061206,91.25,27.27,2419.3,0.0,7.02,38.3,74.43,14.33
20061207,91.25,27.27,2419.3,0.0,5.92,45.52,81.77,13.79
20061208,91.25,27.27,2419.3,0.0,5.3,73.12,86.92,10.23
20061209,91.25,27.27,2419.3,0.0,4.69,64.42,89.46,11.27
20061210,91.25,27.27,2419.3,0.0,5.19,74.49,83.89,8.24
20061211,91.25,27.27,2419.3,3.23,4.67,71.46,84.7,11.0
20061212,91.25,27.27,2419.3,1.39,2.44,72.41,92.86,7.82
20061213,91.25,27.27,2419.3,0.0,3.99,53.9,76.28,11.1
20061214,91.25,27.27,2419.3,0.0,5.32,48.97,76.56,13.27
20061215,91.25,27.27,2419.3,0.0,8.0,30.34,55.38,15.06
20061216,91.25,27.27,2419.3,0.0,7.16,14.98,51.99,15.71
20061217,91.25,27.27,2419.3,0.0,4.57,31.79,74.07,15.33
20061218,91.25,27.27,2419.3,0.0,4.36,78.14,83.28,7.85
20061219,91.25,27.27,2419.3,0.0,5.75,33.94,77.94,13.79
20061220,91.25,27.27,2419.3,0.0,5.92,22.67,70.19,14.82
20061221,91.25,27.27,2419.3,0.0,4.87,41.78,79.1,13.16
20061222,91.25,27.27,2419.3,0.0,5.19,76.19,78.35,8.94
20061223,91.25,27.27,2419.3,0.0,6.07,64.32,77.58,10.6
20061224,91.25,27.27,2419.3,0.0,5.94,37.34,71.93,13.35
20061225,91.25,27.27,2419.3,0.0,5.92,69.9,72.66,9.78
20061226,91.25,27.27,2419.3,0.0,5.61,88.82,77.86,7.1
20061227,91.25,27.27,2419.3,0.24,4.2,91.66,83.0,7.12
20061228,91.25,27.27,2419.3,0.01,3.54,72.01,85.79,5.81
20061229,91.25,27.27,2419.3,0.0,3.69,56.36,77.12,11.1
20061230,91.25,27.27,2419.3,0.0,3.41,84.4,83.28,9.1
20061231,91.25,27.27,2419.3,0.0,3.65,94.11,86.55,6.53
20070101,91.25,27.27,2419.3,0.0,3.51,85.4,88.2,9.18
20070102,91.25,27.27,2419.3,0.15,2.72,83.42,89.24,6.91
20070103,91.25,27.27,2419.3,0.0,2.87,81.04,80.87,7.95
20070104,91.25,27.27,2419.3,0.0,5.76,49.15,68.54,12.09
20070105,91.25,27.27,2419.3,0.0,6.15,66.99,74.23,9.15
20070106,91.25,27.27,2419.3,0.0,5.51,43.95,76.77,13.66
20070107,91.25,27.27,2419.3,0.0,4.06,39.38,67.59,14.5
20070108,91.25,27.27,2419.3,0.0,1.92,40.58,71.08,14.33
20070109,91.25,27.27,2419.3,0.0,2.5,55.44,68.49,11.16
20070110,91.25,27.27,2419.3,0.0,2.65,68.95,81.83,10.61
20070111,91.25,27.27,2419.3,0.0,2.25,53.01,76.3,12.91
20070112,91.25,27.27,2419.3,0.0,2.86,64.4,64.59,11.65
20070113,91.25,27.27,2419.3,0.0,1.37,53.86,64.55,12.76
20070114,91.25,27.27,2419.3,0.0,0.34,65.83,69.08,10.73
20070115,91.25,27.27,2419.3,0.0,-0.31,83.44,73.03,6.92
20070116,91.25,27.27,2419.3,0.0,-0.45,90.79,80.69,6.01
20070117,91.25,27.27,2419.3,0.0,-0.65,73.93,81.81,8.89
20070118,91.25,27.27,2419.3,0.0,1.43,43.97,65.87,13.97
20070119,91.25,27.27,2419.3,0.0,1.08,83.21,76.11,8.19
20070120,91.25,27.27,2419.3,0.0,-0.02,86.78,87.79,8.5
20070121,91.25,27.27,2419.3,0.0,0.61,81.04,85.26,7.49
20070122,91.25,27.27,2419.3,0.0,1.49,82.28,78.25,9.09
20070123,91.25,27.27,2419.3,0.0,3.43,22.58,60.39,15.88
20070124,91.25,27.27,2419.3,0.0,5.06,16.07,52.61,17.29
20070125,91.25,27.27,2419.3,0.0,4.36,16.91,61.87,17.14
20070126,91.25,27.27,2419.3,0.0,5.25,14.64,65.09,17.18
20070127,91.25,27.27,2419.3,0.0,5.0,20.41,69.46,17.81
20070128,91.25,27.27,2419.3,0.0,4.75,43.07,75.07,17.13
20070129,91.25,27.27,2419.3,0.0,4.89,66.52,74.6,12.97
20070130,91.25,27.27,2419.3,0.0,5.45,86.6,82.23,8.28
20070131,91.25,27.27,2419.3,1.73,4.44,97.53,93.12,7.9
20070201,91.25,27.27,2419.3,0.08,4.65,65.58,90.94,12.46
20070202,91.25,27.27,2419.3,0.0,5.34,66.3,83.9,13.65
20070203,91.25,27.27,2419.3,1.61,4.69,77.42,87.3,11.72
20070204,91.25,27.27,2419.3,1.46,4.33,96.69,88.27,6.25
20070205,91.25,27.27,2419.3,4.67,3.12,86.42,91.42,5.95
20070206,91.25,27.27,2419.3,0.09,3.88,77.38,86.02,8.23
20070207,91.25,27.27,2419.3,6.38,3.47,98.59,89.72,4.99
20070208,91.25,27.27,2419.3,1.02,2.4,95.02,89.12,5.56
20070209,91.25,27.27,2419.3,0.0,4.06,63.15,80.05,15.32
20070210,91.25,27.27,2419.3,0.0,5.09,73.2,74.11,15.27
20070211,91.25,27.27,2419.3,0.75,6.76,81.87,64.86,17.43
20070212,91.25,27.27,2419.3,0.25,4.29,95.51,81.01,4.48
20070213,91.25,27.27,2419.3,2.78,3.39,82.11,77.94,12.09
20070214,91.25,27.27,2419.3,8.96,0.74,98.78,90.37,3.85
20070215,91.25,27.27,2419.3,1.22,0.27,88.26,88.23,10.45
20070216,91.25,27.27,2419.3,1.79,0.16,84.35,84.13,8.24
20070217,91.25,27.27,2419.3,0.0,0.66,92.39,84.83,9.02
20070218,91.25,27.27,2419.3,0.15,0.8,88.09,84.48,10.52
20070219,91.25,27.27,2419.3,0.0,1.91,66.79,76.75,14.34
20070220,91.25,27.27,2419.3,0.0,3.79,73.31,72.33,12.93
20070221,91.25,27.27,2419.3,0.0,5.24,53.86,65.52,17.14
20070222,91.25,27.27,2419.3,0.0,6.53,54.36,64.68,17.71
20070223,91.25,27.27,2419.3,0.0,6.43,71.5,74.04,14.88
20070224,91.25,27.27,2419.3,0.0,6.79,58.37,75.01,14.67
20070225,91.25,27.27,2419.3,1.69,6.87,74.09,70.71,15.45
20070226,91.25,27.27,2419.3,23.26,4.12,96.72,89.17,9.13
20070227,91.25,27.27,2419.3,0.03,3.12,84.56,85.67,13.34
20070228,91.25,27.27,2419.3,1.02,5.81,76.3,77.92,14.94
20070301,91.25,27.27,2419.3,1.64,6.05,93.05,81.68,8.35
20070302,91.25,27.27,2419.3,2.45,4.03,97.71,85.35,7.42
20070303,91.25,27.27,2419.3,0.0,5.45,66.16,70.97,18.34
20070304,91.25,27.27,2419.3,0.0,5.8,82.18,76.35,12.6
20070305,91.25,27.27,2419.3,0.0,5.96,92.78,81.29,10.73
20070306,91.25,27.27,2419.3,0.0,5.36,96.96,78.31,7.27
20070307,91.25,27.27,2419.3,0.0,4.47,95.61,75.97,10.32
20070308,91.25,27.27,2419.3,0.0,5.06,90.89,75.58,11.51
20070309,91.25,27.27,2419.3,0.0,5.03,80.41,75.77,14.16
20070310,91.25,27.27,2419.3,0.15,6.37,75.1,71.29,14.87
20070311,91.25,27.27,2419.3,0.0,6.04,69.11,72.38,16.88
20070312,91.25,27.27,2419.3,0.01,6.78,83.73,70.45,15.79
20070313,91.25,27.27,2419.3,0.12,8.77,70.93,64.92,17.83
20070314,91.25,27.27,2419.3,0.1,7.49,74.99,69.5,9.43
20070315,91.25,27.27,2419.3,0.35,5.46,62.94,74.33,18.45
20070316,91.25,27.27,2419.3,0.02,3.88,59.08,73.67,16.7
20070317,91.25,27.27,2419.3,0.0,7.42,37.68,58.91,21.37
20070318,91.25,27.27,2419.3,0.0,8.02,56.12,61.17,22.26
20070319,91.25,27.27,2419.3,0.0,9.19,62.73,65.15,20.3
20070320,91.25,27.27,2419.3,0.0,9.83,48.93,62.98,22.11
20070321,91.25,27.27,2419.3,1.08,8.01,66.31,75.28,16.2
20070322,91.25,27.27,2419.3,2.52,6.73,93.15,91.14,14.35
20070323,91.25,27.27,2419.3,0.13,9.86,85.94,80.1,16.34
20070324,91.25,27.27,2419.3,0.5,9.67,91.45,84.92,12.48
20070325,91.25,27.27,2419.3,0.0,8.95,94.49,75.75,14.98
20070326,91.25,27.27,2419.3,2.67,8.81,84.69,70.6,13.96
20070327,91.25,27.27,2419.3,0.08,8.19,72.01,73.45,17.98
20070328,91.25,27.27,2419.3,0.0,11.18,44.33,60.12,22.36
20070329,91.25,27.27,2419.3,0.0,12.38,25.4,59.88,25.53
20070330,91.25,27.27,2419.3,0.0,12.23,41.03,69.28,25.11
20070331,91.25,27.27,2419.3,0.0,11.64,70.35,78.03,17.45
20070401,91.25,27.27,2419.3,0.15,11.12,98.02,79.9,11.13
20070402,91.25,27.27,2419.3,1.54,11.9,89.93,80.81,18.18
20070403,91.25,27.27,2419.3,0.01,11.07,81.93,74.48,17.69
20070404,91.25,27.27,2419.3,0.27,10.91,89.56,69.04,16.0
20070405,91.25,27.27,2419.3,2.83,9.99,98.52,70.88,11.63
20070406,91.25,27.27,2419.3,0.34,9.32,93.46,80.87,10.07
20070407,91.25,27.27,2419.3,4.94,11.17,96.8,79.49,15.34
20070408,91.25,27.27,2419.3,15.15,10.6,98.33,82.94,9.46
20070409,91.25,27.27,2419.3,9.33,10.95,93.02,81.21,10.92
20070410,91.25,27.27,2419.3,11.4,9.64,98.95,77.07,8.03
20070411,91.25,27.27,2419.3,0.28,10.33,98.99,81.75,11.46
20070412,91.25,27.27,2419.3,0.0,9.73,90.8,83.89,18.62
20070413,91.25,27.27,2419.3,0.0,10.35,65.63,75.39,19.75
20070414,91.25,27.27,2419.3,0.0,11.64,65.11,74.8,24.16
20070415,91.25,27.27,2419.3,0.0,13.24,49.76,68.57,24.52
20070416,91.25,27.27,2419.3,0.22,13.6,60.08,77.58,24.19
20070417,91.25,27.27,2419.3,0.0,13.66,88.54,75.88,14.19
20070418,91.25,27.27,2419.3,0.0,13.72,39.45,72.32,24.78
20070419,91.25,27.27,2419.3,2.98,13.06,53.52,80.48,25.18
20070420,91.25,27.27,2419.3,1.26,12.86,97.37,82.78,10.02
20070421,91.25,27.27,2419.3,3.36,13.09,98.89,85.75,11.38
20070422,91.25,27.27,2419.3,7.43,11.97,95.03,85.58,8.2
20070423,91.25,27.27,2419.3,13.13,11.8,95.36,79.97,11.64
20070424,91.25,27.27,2419.3,9.82,11.73,97.5,80.6,10.3
20070425,91.25,27.27,2419.3,4.01,12.14,94.91,83.23,11.07
20070426,91.25,27.27,2419.3,10.31,11.63,88.32,82.92,11.74
20070427,91.25,27.27,2419.3,0.98,12.06,95.26,83.12,15.1
20070428,91.25,27.27,2419.3,0.0,14.11,58.88,68.88,24.26
20070429,91.25,27.27,2419.3,0.0,13.27,61.94,76.6,21.36
20070430,91.25,27.27,2419.3,0.0,14.13,63.01,77.35,21.29
20070501,91.25,27.27,2419.3,0.0,14.75,74.64,69.85,25.44
20070502,91.25,27.27,2419.3,0.94,15.52,36.52,68.09,26.73
20070503,91.25,27.27,2419.3,0.01,14.28,55.19,75.99,24.71
20070504,91.25,27.27,2419.3,0.07,14.47,75.19,81.9,23.81
20070505,91.25,27.27,2419.3,1.64,15.51,46.8,74.19,25.7
20070506,91.25,27.27,2419.3,8.16,15.14,37.01,72.16,27.79
20070507,91.25,27.27,2419.3,0.02,14.18,75.58,70.22,23.31
20070508,91.25,27.27,2419.3,0.16,14.33,91.6,73.3,15.08
20070509,91.25,27.27,2419.3,5.56,14.03,97.28,78.25,14.04
20070510,91.25,27.27,2419.3,1.98,14.74,97.74,78.67,12.37
20070511,91.25,27.27,2419.3,5.33,15.43,80.96,78.44,14.49
20070512,91.25,27.27,2419.3,0.66,15.68,87.4,75.73,16.19
20070513,91.25,27.27,2419.3,0.01,14.22,84.87,75.1,18.06
20070514,91.25,27.27,2419.3,7.33,14.47,84.88,72.99,19.44
20070515,91.25,27.27,2419.3,1.93,14.61,99.57,77.39,11.0
20070516,91.25,27.27,2419.3,7.42,15.0,95.42,81.62,15.7
20070517,91.25,27.27,2419.3,1.95,15.06,75.74,83.95,20.98
20070518,91.25,27.27,2419.3,13.32,15.66,82.82,85.65,21.68
20070519,91.25,27.27,2419.3,2.62,16.28,72.32,76.95,22.31
20070520,91.25,27.27,2419.3,0.74,15.62,78.39,79.97,16.27
20070521,91.25,27.27,2419.3,0.43,16.07,89.19,80.41,14.95
20070522,91.25,27.27,2419.3,9.68,16.35,93.11,84.27,11.5
20070523,91.25,27.27,2419.3,2.14,15.49,97.23,81.81,8.86
20070524,91.25,27.27,2419.3,0.48,16.0,98.14,79.73,15.81
20070525,91.25,27.27,2419.3,2.03,15.85,97.37,77.96,9.59
20070526,91.25,27.27,2419.3,0.95,15.91,92.85,80.55,15.81
20070527,91.25,27.27,2419.3,2.39,16.52,92.99,82.11,17.76
20070528,91.25,27.27,2419.3,0.93,16.61,92.17,81.71,18.01
20070529,91.25,27.27,2419.3,0.46,16.96,83.05,76.98,24.52
20070530,91.25,27.27,2419.3,0.35,16.32,71.81,77.36,22.02
20070531,91.25,27.27,2419.3,0.94,15.65,90.73,75.33,19.26
20070601,91.25,27.27,2419.3,0.04,15.91,95.88,74.97,20.92
20070602,91.25,27.27,2419.3,0.82,15.56,82.64,76.35,18.65
20070603,91.25,27.27,2419.3,7.99,16.08,84.59,80.87,12.17
20070604,91.25,27.27,2419.3,2.6,14.58,82.1,79.58,12.6
20070605,91.25,27.27,2419.3,0.22,15.26,92.95,82.21,16.09
20070606,91.25,27.27,2419.3,2.78,15.58,96.49,78.27,14.66
20070607,91.25,27.27,2419.3,4.73,16.04,92.75,81.68,13.52
20070608,91.25,27.27,2419.3,13.88,15.11,98.87,90.2,11.63
20070609,91.25,27.27,2419.3,19.65,14.91,96.72,84.97,9.36
20070610,91.25,27.27,2419.3,19.98,14.65,99.02,88.48,10.78
20070611,91.25,27.27,2419.3,0.94,16.06,84.61,82.67,20.25
20070612,91.25,27.27,2419.3,1.86,17.05,51.91,82.56,22.8
20070613,91.25,27.27,2419.3,1.43,17.07,89.11,81.62,18.96
20070614,91.25,27.27,2419.3,14.45,16.19,98.14,92.36,13.42
20070615,91.25,27.27,2419.3,4.44,15.82,97.18,85.57,14.56
20070616,91.25,27.27,2419.3,6.52,15.16,99.36,89.29,8.51
20070617,91.25,27.27,2419.3,2.21,17.46,97.86,86.78,11.37
20070618,91.25,27.27,2419.3,5.34,17.52,90.95,85.61,8.68
20070619,91.25,27.27,2419.3,4.04,17.37,90.0,81.43,8.89
20070620,91.25,27.27,2419.3,0.1,16.28,78.83,82.9,19.66
20070621,91.25,27.27,2419.3,2.55,16.42,95.54,79.06,16.76
20070622,91.25,27.27,2419.3,2.88,15.57,97.67,88.74,13.4
20070623,91.25,27.27,2419.3,11.35,17.09,99.58,80.5,14.47
20070624,91.25,27.27,2419.3,2.03,15.97,96.33,87.84,13.61
20070625,91.25,27.27,2419.3,0.03,17.13,74.65,81.89,20.9
20070626,91.25,27.27,2419.3,2.45,17.84,83.18,83.03,18.12
20070627,91.25,27.27,2419.3,4.43,17.43,92.95,82.9,17.52
20070628,91.25,27.27,2419.3,15.3,17.0,95.04,84.29,17.11
20070629,91.25,27.27,2419.3,8.31,17.15,85.66,80.13,21.37
20070630,91.25,27.27,2419.3,4.2,18.45,73.19,80.02,22.07
20070701,91.25,27.27,2419.3,1.89,18.76,97.66,82.47,21.19
20070702,91.25,27.27,2419.3,0.62,18.34,88.03,82.54,20.32
20070703,91.25,27.27,2419.3,10.1,18.41,90.93,82.42,20.49
20070704,91.25,27.27,2419.3,1.3,18.27,94.28,82.78,20.94
20070705,91.25,27.27,2419.3,4.1,18.72,91.94,80.43,20.53
20070706,91.25,27.27,2419.3,6.69,19.92,95.94,78.95,20.38
20070707,91.25,27.27,2419.3,7.31,19.05,96.83,80.17,19.09
20070708,91.25,27.27,2419.3,6.3,18.62,95.31,84.66,18.01
20070709,91.25,27.27,2419.3,4.14,17.95,97.5,85.08,17.95
20070710,91.25,27.27,2419.3,13.13,17.82,99.55,87.64,11.48
20070711,91.25,27.27,2419.3,7.85,17.72,99.62,86.67,9.93
20070712,91.25,27.27,2419.3,5.16,17.16,96.21,89.25,18.16
20070713,91.25,27.27,2419.3,11.89,18.07,86.82,83.16,19.1
20070714,91.25,27.27,2419.3,7.43,18.16,98.63,81.17,16.0
20070715,91.25,27.27,2419.3,9.58,18.61,98.95,82.74,17.96
20070716,91.25,27.27,2419.3,7.45,17.46,99.49,83.77,14.33
20070717,91.25,27.27,2419.3,3.71,17.22,92.73,83.62,17.49
20070718,91.25,27.27,2419.3,16.05,18.09,95.68,85.56,15.41
20070719,91.25,27.27,2419.3,12.25,17.9,99.57,85.47,10.8
20070720,91.25,27.27,2419.3,13.28,17.17,99.39,86.05,12.31
20070721,91.25,27.27,2419.3,10.01,17.81,97.71,82.2,11.88
20070722,91.25,27.27,2419.3,15.26,16.35,99.55,88.29,9.72
20070723,91.25,27.27,2419.3,8.26,15.61,99.59,87.86,9.87
20070724,91.25,27.27,2419.3,8.95,16.35,99.59,84.07,9.12
20070725,91.25,27.27,2419.3,18.49,15.87,99.12,89.09,8.37
20070726,91.25,27.27,2419.3,20.75,15.83,99.76,91.47,10.49
20070727,91.25,27.27,2419.3,18.4,15.78,99.49,86.19,10.73
20070728,91.25,27.27,2419.3,17.06,15.46,99.65,92.06,9.68
20070729,91.25,27.27,2419.3,18.06,15.2,99.73,86.83,8.75
20070730,91.25,27.27,2419.3,11.12,15.04,99.51,90.78,7.38
20070731,91.25,27.27,2419.3,8.29,16.5,99.4,85.0,13.2
20070801,91.25,27.27,2419.3,2.08,16.86,97.8,85.24,13.52
20070802,91.25,27.27,2419.3,0.27,17.39,79.48,79.84,20.85
